epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
765,19159.1,0.07914,0.06722,0.7514,0.99322,1,0.9947,0.95132,0.35155,0.18149,0.80926,0.00139931,0.00139931,0.00139931
766,19184.1,0.07952,0.06793,0.75605,0.99322,1,0.9947,0.95017,0.35169,0.18217,0.80931,0.00138883,0.00138883,0.00138883
767,19209.3,0.08151,0.06869,0.75156,0.9899,1,0.9947,0.95045,0.3517,0.18202,0.80929,0.00137838,0.00137838,0.00137838
768,19234.2,0.07733,0.06743,0.75521,0.9899,1,0.99467,0.94997,0.35171,0.18268,0.80931,0.00136797,0.00136797,0.00136797
769,19259.1,0.0791,0.06886,0.74934,0.9899,1,0.99467,0.95056,0.3516,0.18202,0.80927,0.00135759,0.00135759,0.00135759
770,19284.2,0.07623,0.0663,0.74949,0.9899,1,0.99467,0.95065,0.35178,0.18191,0.80934,0.00134725,0.00134725,0.00134725
771,19309.5,0.08102,0.06798,0.75435,0.9899,1,0.9947,0.95165,0.35175,0.18179,0.80936,0.00133695,0.00133695,0.00133695
772,19334.5,0.08088,0.06928,0.75419,0.9899,1,0.99467,0.95107,0.35182,0.1825,0.80935,0.00132668,0.00132668,0.00132668
773,19359.5,0.08248,0.06865,0.7524,0.9899,1,0.99467,0.95059,0.3519,0.18265,0.80935,0.00131646,0.00131646,0.00131646
774,19384.5,0.08183,0.06964,0.74767,0.9899,1,0.99467,0.9519,0.35192,0.18288,0.80937,0.00130626,0.00130626,0.00130626
775,19409.6,0.08372,0.0705,0.75156,0.9899,1,0.99467,0.95242,0.35186,0.18273,0.8094,0.00129611,0.00129611,0.00129611
776,19434.6,0.08228,0.06896,0.75676,0.9899,1,0.9947,0.95188,0.35201,0.18263,0.80938,0.00128599,0.00128599,0.00128599
777,19459.6,0.07975,0.06837,0.75127,0.9899,1,0.9947,0.95124,0.35193,0.18271,0.80936,0.00127591,0.00127591,0.00127591
778,19484.6,0.07988,0.06804,0.75458,0.9899,1,0.9947,0.95048,0.35177,0.18241,0.80935,0.00126587,0.00126587,0.00126587
779,19509.4,0.0856,0.07122,0.75051,0.9899,1,0.9947,0.95092,0.35197,0.1822,0.80936,0.00125586,0.00125586,0.00125586
780,19534.4,0.08913,0.07396,0.75414,0.9899,1,0.9947,0.95187,0.3519,0.18245,0.8094,0.00124589,0.00124589,0.00124589
781,19559.4,0.1052,0.08083,0.7566,0.9899,1,0.99467,0.95137,0.35181,0.18225,0.8094,0.00123596,0.00123596,0.00123596
782,19584.4,0.09762,0.07661,0.75833,0.9899,1,0.99467,0.95197,0.35183,0.18278,0.80935,0.00122607,0.00122607,0.00122607
783,19609.5,0.10488,0.08198,0.75704,0.9899,1,0.99467,0.95064,0.352,0.183,0.80937,0.00121621,0.00121621,0.00121621
784,19634.4,0.10621,0.08139,0.75357,0.9899,1,0.99467,0.95009,0.35192,0.18332,0.80938,0.00120639,0.00120639,0.00120639
785,19659.4,0.11608,0.08495,0.75852,0.9899,1,0.99467,0.95025,0.35195,0.18297,0.80939,0.00119661,0.00119661,0.00119661
786,19684.6,0.10306,0.07754,0.75392,0.9899,1,0.99467,0.94992,0.35192,0.18329,0.80938,0.00118687,0.00118687,0.00118687
787,19709.5,0.10373,0.07888,0.74905,0.9899,1,0.99467,0.95002,0.35196,0.18281,0.80937,0.00117717,0.00117717,0.00117717
788,19734.4,0.09791,0.07695,0.75677,0.9899,1,0.99467,0.94955,0.352,0.18295,0.80938,0.0011675,0.0011675,0.0011675
789,19759.5,0.10014,0.07711,0.75495,0.9899,1,0.99467,0.94915,0.35196,0.18319,0.80933,0.00115787,0.00115787,0.00115787
790,19784.2,0.10031,0.07869,0.75593,0.9899,1,0.99467,0.94978,0.35187,0.18308,0.8093,0.00114828,0.00114828,0.00114828
791,19809.3,0.09022,0.0727,0.74979,0.9899,1,0.99467,0.94861,0.35191,0.18283,0.8093,0.00113873,0.00113873,0.00113873
792,19834.6,0.0828,0.07013,0.75232,0.9899,1,0.99467,0.94881,0.35181,0.18281,0.80934,0.00112922,0.00112922,0.00112922
793,19859.5,0.08204,0.06923,0.75865,0.9899,1,0.99467,0.94939,0.35181,0.18255,0.80936,0.00111975,0.00111975,0.00111975
794,19884.3,0.08401,0.07004,0.75133,0.9899,1,0.99467,0.94977,0.35184,0.18274,0.80931,0.00111031,0.00111031,0.00111031
795,19909.3,0.08343,0.07062,0.75277,0.9899,1,0.99467,0.95072,0.3519,0.1834,0.80929,0.00110092,0.00110092,0.00110092
796,19934.3,0.08653,0.07126,0.75847,0.9899,1,0.99467,0.9505,0.35171,0.18282,0.80925,0.00109156,0.00109156,0.00109156
797,19959,0.08174,0.06783,0.75443,0.9899,1,0.99467,0.94951,0.35162,0.1828,0.80922,0.00108224,0.00108224,0.00108224
798,19983.9,0.08314,0.06979,0.75612,0.9899,1,0.99467,0.94938,0.35167,0.18307,0.80927,0.00107297,0.00107297,0.00107297
799,20008.8,0.09273,0.07519,0.75383,0.9899,1,0.99467,0.94938,0.35162,0.18297,0.80925,0.00106373,0.00106373,0.00106373
800,20033.6,0.09268,0.07431,0.75422,0.9899,1,0.99467,0.94968,0.35162,0.18297,0.80927,0.00105453,0.00105453,0.00105453
801,20058.7,0.10262,0.07815,0.75676,0.9899,1,0.99467,0.94967,0.35161,0.18293,0.80924,0.00104537,0.00104537,0.00104537
802,20083.7,0.1059,0.08049,0.75775,0.9899,1,0.99467,0.94902,0.35155,0.18258,0.80922,0.00103625,0.00103625,0.00103625
803,20108.6,0.09671,0.07733,0.75478,0.9899,1,0.99467,0.94925,0.35148,0.18258,0.80921,0.00102716,0.00102716,0.00102716
804,20133.5,0.09294,0.0766,0.75857,0.9899,1,0.99467,0.94899,0.35173,0.18301,0.80918,0.00101812,0.00101812,0.00101812
805,20158.3,0.09355,0.0768,0.75671,0.9899,1,0.99467,0.9495,0.35171,0.18299,0.80917,0.00100912,0.00100912,0.00100912
806,20183.5,0.08978,0.07478,0.74802,0.9899,1,0.99467,0.94938,0.35175,0.18324,0.80919,0.00100016,0.00100016,0.00100016
807,20208.2,0.08878,0.07238,0.75384,0.9899,1,0.99467,0.94958,0.35175,0.18374,0.80918,0.000991237,0.000991237,0.000991237
808,20232.9,0.08678,0.0716,0.75561,0.98989,1,0.99467,0.95096,0.3518,0.18415,0.80918,0.000982355,0.000982355,0.000982355
809,20257.8,0.08282,0.06868,0.75034,0.98989,1,0.99467,0.94959,0.35173,0.1838,0.80916,0.000973514,0.000973514,0.000973514
810,20282.9,0.08193,0.06794,0.75081,0.98989,1,0.99467,0.94956,0.35181,0.18414,0.80914,0.000964712,0.000964712,0.000964712
811,20308,0.08269,0.07038,0.74903,0.98989,1,0.99467,0.94908,0.35178,0.18391,0.80914,0.000955951,0.000955951,0.000955951
812,20333.1,0.0887,0.07422,0.75743,0.98989,1,0.99467,0.94823,0.35169,0.18397,0.80915,0.00094723,0.00094723,0.00094723
813,20357.9,0.08387,0.07135,0.75446,0.98989,1,0.99467,0.94855,0.35177,0.18383,0.80913,0.00093855,0.00093855,0.00093855
814,20382.7,0.0835,0.07235,0.75066,0.98989,1,0.99467,0.94838,0.35167,0.18452,0.80914,0.000929911,0.000929911,0.000929911
815,20407.9,0.08524,0.0734,0.75748,0.98989,1,0.99467,0.9497,0.35166,0.18495,0.80911,0.000921312,0.000921312,0.000921312
816,20432.9,0.09157,0.07569,0.75405,0.98989,1,0.99467,0.94997,0.3518,0.18506,0.8091,0.000912754,0.000912754,0.000912754
817,20458,0.09433,0.07995,0.75097,0.98989,1,0.99467,0.94961,0.35183,0.18522,0.80914,0.000904236,0.000904236,0.000904236
818,20483,0.09936,0.08545,0.7553,0.98989,1,0.99467,0.94946,0.35185,0.18534,0.80915,0.00089576,0.00089576,0.00089576
819,20508,0.10231,0.08633,0.74829,0.98989,1,0.99467,0.95024,0.35189,0.18537,0.80913,0.000887324,0.000887324,0.000887324
820,20533.5,0.09045,0.07664,0.75222,0.98989,1,0.99467,0.9498,0.35193,0.18599,0.80916,0.00087893,0.00087893,0.00087893
821,20559.1,0.08918,0.0745,0.75449,0.98989,1,0.99467,0.94944,0.35174,0.18618,0.80907,0.000870577,0.000870577,0.000870577
822,20584,0.08055,0.06811,0.75617,0.98989,1,0.99467,0.94923,0.3517,0.18665,0.80909,0.000862265,0.000862265,0.000862265
823,20609.1,0.07652,0.0641,0.75536,0.98989,1,0.9947,0.94929,0.35181,0.1868,0.8091,0.000853994,0.000853994,0.000853994
824,20633.9,0.06972,0.0614,0.75184,0.98989,1,0.9947,0.95004,0.35147,0.18718,0.80907,0.000845765,0.000845765,0.000845765
825,20658.8,0.06864,0.06083,0.74988,0.98989,1,0.9947,0.9492,0.35177,0.18724,0.80909,0.000837577,0.000837577,0.000837577
826,20683.7,0.06911,0.06168,0.75285,0.98989,1,0.9947,0.94852,0.35173,0.18741,0.80912,0.000829431,0.000829431,0.000829431
827,20708.7,0.06822,0.05994,0.75578,0.98989,1,0.9947,0.95023,0.35172,0.18753,0.80908,0.000821327,0.000821327,0.000821327
828,20733.6,0.072,0.06163,0.75097,0.98989,1,0.9947,0.9497,0.35151,0.18791,0.80905,0.000813264,0.000813264,0.000813264
829,20758.2,0.07013,0.06106,0.75402,0.98988,1,0.9947,0.94932,0.35162,0.18806,0.80911,0.000805243,0.000805243,0.000805243
830,20783.4,0.07348,0.06476,0.74906,0.98988,1,0.9947,0.94912,0.35178,0.18881,0.80909,0.000797264,0.000797264,0.000797264
831,20808.6,0.07051,0.06154,0.7474,0.98988,1,0.9947,0.949,0.35179,0.189,0.80913,0.000789327,0.000789327,0.000789327
832,20833.4,0.06903,0.0607,0.75277,0.98988,1,0.9947,0.94966,0.35169,0.18905,0.80908,0.000781432,0.000781432,0.000781432
833,20858.2,0.07313,0.0623,0.75412,0.98988,1,0.9947,0.94984,0.35166,0.18907,0.80907,0.000773579,0.000773579,0.000773579
834,20883,0.07022,0.06127,0.75406,0.98988,1,0.9947,0.94977,0.35153,0.18934,0.80907,0.000765768,0.000765768,0.000765768
835,20908,0.07401,0.06307,0.75631,0.98988,1,0.9947,0.94844,0.35171,0.18935,0.80907,0.000758,0.000758,0.000758
836,20932.7,0.07464,0.0639,0.74913,0.98988,1,0.9947,0.94916,0.35166,0.1892,0.8091,0.000750274,0.000750274,0.000750274
837,20957.4,0.07083,0.06137,0.75126,0.98988,1,0.9947,0.94892,0.35148,0.18935,0.8091,0.00074259,0.00074259,0.00074259
838,20982.2,0.07182,0.06262,0.75333,0.98988,1,0.9947,0.94893,0.35149,0.18985,0.80906,0.000734949,0.000734949,0.000734949
839,21007.1,0.07933,0.06784,0.75361,0.98987,1,0.9947,0.94834,0.35144,0.18968,0.80912,0.000727351,0.000727351,0.000727351
840,21032.2,0.08321,0.07169,0.75179,0.98987,1,0.9947,0.94891,0.35184,0.18989,0.80915,0.000719795,0.000719795,0.000719795
841,21057,0.0951,0.07685,0.75359,0.98987,1,0.9947,0.94781,0.35177,0.18999,0.80913,0.000712282,0.000712282,0.000712282
842,21081.8,0.08429,0.07276,0.76005,0.98987,1,0.99467,0.94861,0.35152,0.19007,0.80912,0.000704812,0.000704812,0.000704812
843,21106.5,0.08057,0.06778,0.74948,0.98987,1,0.9947,0.94916,0.35149,0.19027,0.80915,0.000697384,0.000697384,0.000697384
844,21131.3,0.07457,0.06511,0.75182,0.98987,1,0.9947,0.94887,0.35167,0.19033,0.80918,0.00069,0.00069,0.00069
845,21156.2,0.07016,0.06126,0.75106,0.98987,1,0.9947,0.94876,0.35168,0.19054,0.80921,0.000682658,0.000682658,0.000682658
846,21181.1,0.06712,0.0603,0.75398,0.98987,1,0.9947,0.94901,0.35159,0.19046,0.80924,0.00067536,0.00067536,0.00067536
847,21205.9,0.06829,0.06044,0.75496,0.98987,1,0.9947,0.94853,0.35158,0.19039,0.80918,0.000668105,0.000668105,0.000668105
848,21230.6,0.06866,0.06055,0.75254,0.99291,0.99667,0.9947,0.9489,0.35174,0.19074,0.80916,0.000660893,0.000660893,0.000660893
849,21255.5,0.06518,0.05807,0.7526,0.99291,0.99667,0.9947,0.94893,0.35164,0.19078,0.80917,0.000653725,0.000653725,0.000653725
850,21280.5,0.06319,0.05625,0.74638,0.99294,0.99667,0.9947,0.94877,0.3516,0.191,0.80915,0.000646599,0.000646599,0.000646599
851,21305.6,0.06538,0.05728,0.74944,0.99295,0.99667,0.9947,0.94843,0.35176,0.19075,0.80914,0.000639518,0.000639518,0.000639518
852,21330.6,0.06502,0.05768,0.75396,0.99294,0.99667,0.9947,0.9486,0.35144,0.19145,0.80903,0.00063248,0.00063248,0.00063248
853,21355.3,0.06548,0.05859,0.74896,0.99296,0.99667,0.9947,0.94869,0.3514,0.19123,0.80901,0.000625485,0.000625485,0.000625485
854,21380,0.06454,0.05759,0.7536,0.99296,0.99667,0.9947,0.94924,0.35135,0.19146,0.80907,0.000618534,0.000618534,0.000618534
855,21404.9,0.06595,0.05903,0.75359,0.99295,0.99667,0.9947,0.94773,0.35142,0.19091,0.80904,0.000611627,0.000611627,0.000611627
856,21429.6,0.06873,0.06082,0.75411,0.99298,0.99667,0.9947,0.94763,0.35133,0.19159,0.80899,0.000604763,0.000604763,0.000604763
857,21454.5,0.07364,0.06434,0.75032,0.99298,0.99667,0.9947,0.94695,0.35133,0.19174,0.80897,0.000597944,0.000597944,0.000597944
858,21479.4,0.07811,0.06781,0.75717,0.993,0.99667,0.9947,0.9479,0.35117,0.19211,0.80893,0.000591168,0.000591168,0.000591168
859,21504.4,0.07936,0.06894,0.75297,0.993,0.99667,0.9947,0.94741,0.35121,0.19162,0.80894,0.000584437,0.000584437,0.000584437
860,21529.4,0.07668,0.06593,0.75349,0.99337,0.99887,0.9947,0.9475,0.35119,0.19119,0.80893,0.000577749,0.000577749,0.000577749
861,21554.3,0.07084,0.0628,0.74775,0.99337,0.99889,0.9947,0.94793,0.35126,0.19113,0.80891,0.000571106,0.000571106,0.000571106
862,21579.2,0.06794,0.06011,0.75648,0.99337,0.9989,0.9947,0.94717,0.35122,0.19159,0.80892,0.000564507,0.000564507,0.000564507
863,21603.9,0.06653,0.06016,0.75007,0.99337,0.99893,0.9947,0.94782,0.35114,0.19169,0.80889,0.000557952,0.000557952,0.000557952
864,21628.7,0.06418,0.05805,0.74959,0.99337,0.99893,0.9947,0.94787,0.35117,0.19206,0.8089,0.000551442,0.000551442,0.000551442
865,21653.8,0.06501,0.05822,0.75417,0.99337,0.99895,0.9947,0.94839,0.35119,0.19219,0.80896,0.000544975,0.000544975,0.000544975
866,21678.6,0.06507,0.05922,0.74963,0.99337,0.99898,0.9947,0.94908,0.35119,0.19213,0.80897,0.000538554,0.000538554,0.000538554
867,21703.5,0.06317,0.05714,0.75162,0.99337,0.99897,0.9947,0.94996,0.35116,0.1922,0.80895,0.000532177,0.000532177,0.000532177
868,21728.5,0.06438,0.05712,0.75495,0.99337,0.99898,0.9947,0.94931,0.35103,0.192,0.80895,0.000525844,0.000525844,0.000525844
869,21753.2,0.06383,0.05674,0.75312,0.99337,0.99899,0.9947,0.94904,0.35106,0.192,0.80897,0.000519556,0.000519556,0.000519556
870,21778.2,0.06283,0.05664,0.74892,0.99337,0.99901,0.9947,0.94864,0.35109,0.19237,0.80896,0.000513313,0.000513313,0.000513313
871,21803,0.06281,0.05623,0.75239,0.99337,0.99901,0.9947,0.94893,0.35124,0.19265,0.80898,0.000507115,0.000507115,0.000507115
872,21827.9,0.06086,0.05497,0.74819,0.99337,0.9991,0.9947,0.94999,0.35107,0.19296,0.80896,0.000500961,0.000500961,0.000500961
873,21852.9,0.06472,0.05776,0.74683,0.99337,0.9991,0.9947,0.94984,0.3511,0.19307,0.80899,0.000494852,0.000494852,0.000494852
874,21877.8,0.06383,0.0567,0.74832,0.99337,0.99912,0.9947,0.94901,0.35097,0.19258,0.80901,0.000488789,0.000488789,0.000488789
875,21902.6,0.06404,0.0578,0.75228,0.99667,0.99914,0.9947,0.95003,0.35115,0.19276,0.80903,0.00048277,0.00048277,0.00048277
876,21927.5,0.06298,0.05678,0.74915,0.99337,0.99914,0.9947,0.94933,0.35104,0.19283,0.809,0.000476796,0.000476796,0.000476796
877,21952.3,0.06954,0.06126,0.74557,0.99337,0.99915,0.9947,0.94897,0.35102,0.19267,0.80898,0.000470868,0.000470868,0.000470868
878,21977.5,0.078,0.06794,0.74675,0.99337,0.99917,0.9947,0.94853,0.35104,0.19312,0.809,0.000464985,0.000464985,0.000464985
879,22002.7,0.08154,0.07249,0.75025,0.99337,0.99915,0.9947,0.94911,0.35107,0.19266,0.809,0.000459146,0.000459146,0.000459146
880,22027.7,0.08053,0.07272,0.74952,0.99337,0.99914,0.9947,0.949,0.35098,0.19266,0.80899,0.000453354,0.000453354,0.000453354
881,22052.6,0.07638,0.06863,0.75456,0.99337,0.99916,0.9947,0.94878,0.35103,0.19302,0.80903,0.000447606,0.000447606,0.000447606
882,22077.2,0.06861,0.06098,0.75528,0.99337,0.99915,0.9947,0.94999,0.35108,0.19341,0.80904,0.000441904,0.000441904,0.000441904
883,22102,0.07019,0.06159,0.74929,0.99337,0.99915,0.9947,0.94895,0.35107,0.19324,0.80913,0.000436248,0.000436248,0.000436248
884,22126.9,0.0667,0.05934,0.75386,0.99337,0.99913,0.9947,0.94967,0.35113,0.19361,0.80914,0.000430637,0.000430637,0.000430637
885,22151.8,0.06773,0.05933,0.75488,0.99337,0.99914,0.9947,0.94893,0.35129,0.19348,0.8092,0.000425072,0.000425072,0.000425072
886,22176.7,0.06814,0.05966,0.75171,0.99337,0.99914,0.9947,0.94923,0.35114,0.19368,0.80918,0.000419552,0.000419552,0.000419552
887,22201.7,0.06557,0.05893,0.74929,0.99337,0.99911,0.9947,0.94991,0.35099,0.1937,0.8092,0.000414078,0.000414078,0.000414078
888,22226.7,0.06503,0.05781,0.7532,0.99337,0.9991,0.9947,0.94982,0.35091,0.19395,0.80918,0.00040865,0.00040865,0.00040865
889,22251.5,0.06433,0.05766,0.74937,0.99337,0.99912,0.9947,0.94965,0.35102,0.19368,0.80915,0.000403267,0.000403267,0.000403267
890,22276.5,0.0635,0.0565,0.75542,0.99337,0.99911,0.99473,0.94927,0.35093,0.19372,0.80914,0.000397931,0.000397931,0.000397931
891,22301.3,0.06286,0.05625,0.75424,0.99337,0.99909,0.99467,0.94924,0.35096,0.19404,0.80917,0.00039264,0.00039264,0.00039264
892,22326.1,0.06344,0.05629,0.75458,0.99337,0.9991,0.9947,0.94996,0.35087,0.1939,0.80912,0.000387396,0.000387396,0.000387396
893,22351,0.06355,0.05696,0.7505,0.99337,0.99907,0.9947,0.94935,0.35096,0.19354,0.80912,0.000382197,0.000382197,0.000382197
894,22375.8,0.06373,0.05795,0.75255,0.99337,0.99911,0.9947,0.94902,0.35077,0.19363,0.80909,0.000377044,0.000377044,0.000377044
895,22400.6,0.06578,0.05934,0.74821,0.99337,0.99914,0.9947,0.94921,0.35085,0.1938,0.80911,0.000371938,0.000371938,0.000371938
896,22425.4,0.06849,0.06065,0.7523,0.99558,0.99667,0.9947,0.94935,0.351,0.1943,0.80916,0.000366877,0.000366877,0.000366877
897,22450.1,0.06584,0.05934,0.75242,0.9956,0.99667,0.9947,0.9486,0.35096,0.19455,0.80917,0.000361863,0.000361863,0.000361863
898,22474.9,0.06259,0.05523,0.75749,0.99562,0.99667,0.9947,0.94886,0.35096,0.19508,0.80909,0.000356896,0.000356896,0.000356896
899,22499.7,0.05911,0.05346,0.75368,0.99567,0.99667,0.9947,0.94936,0.3511,0.1951,0.80913,0.000351974,0.000351974,0.000351974
900,22524.7,0.06002,0.05433,0.74785,0.99567,0.99667,0.99473,0.94928,0.35092,0.19446,0.8091,0.000347099,0.000347099,0.000347099
901,22549.5,0.06325,0.0557,0.74781,0.99571,0.99667,0.99473,0.948,0.35086,0.19534,0.80913,0.00034227,0.00034227,0.00034227
902,22574.5,0.0611,0.05539,0.75388,0.99574,0.99667,0.99473,0.94858,0.35103,0.19491,0.80918,0.000337488,0.000337488,0.000337488
903,22599.3,0.06025,0.05432,0.75084,0.99582,0.99667,0.9947,0.94853,0.35106,0.19484,0.80921,0.000332752,0.000332752,0.000332752
904,22624.1,0.06042,0.055,0.75016,0.99667,0.99898,0.99473,0.94877,0.35089,0.19469,0.80921,0.000328063,0.000328063,0.000328063
905,22649.1,0.05926,0.05473,0.75926,0.99667,0.99914,0.99473,0.94987,0.35082,0.19495,0.8092,0.000323421,0.000323421,0.000323421
906,22674,0.05811,0.05381,0.74853,0.99668,0.9993,0.99473,0.94855,0.35066,0.19501,0.80923,0.000318825,0.000318825,0.000318825
907,22698.9,0.05912,0.05407,0.75561,0.99668,0.99934,0.99473,0.94842,0.35055,0.19475,0.80916,0.000314275,0.000314275,0.000314275
908,22723.9,0.05892,0.05392,0.74788,0.99668,0.99935,0.9947,0.94836,0.35055,0.19521,0.80921,0.000309773,0.000309773,0.000309773
909,22748.7,0.05871,0.05308,0.7477,0.99668,0.99938,0.99473,0.94969,0.35063,0.19544,0.80923,0.000305317,0.000305317,0.000305317
910,22773.7,0.05692,0.05302,0.75442,0.99668,0.99938,0.9947,0.94775,0.35045,0.19508,0.80922,0.000300908,0.000300908,0.000300908
911,22798.6,0.05806,0.05298,0.75053,0.99668,0.99939,0.99473,0.94874,0.35053,0.19534,0.80919,0.000296546,0.000296546,0.000296546
912,22823.4,0.06077,0.05409,0.75276,0.99668,0.99942,0.9947,0.94868,0.35046,0.19499,0.80919,0.000292231,0.000292231,0.000292231
913,22848.3,0.06207,0.05452,0.74813,0.99668,0.99942,0.9947,0.94811,0.3504,0.1951,0.8092,0.000287963,0.000287963,0.000287963
914,22873.1,0.06379,0.05755,0.75177,0.99668,0.99942,0.9947,0.94861,0.3504,0.19526,0.80923,0.000283742,0.000283742,0.000283742
915,22898.1,0.06439,0.05711,0.74406,0.99668,0.99942,0.9947,0.94884,0.35051,0.19534,0.80921,0.000279568,0.000279568,0.000279568
916,22923.1,0.06158,0.05604,0.74711,0.99668,0.99946,0.9947,0.94828,0.3503,0.19479,0.80919,0.000275441,0.000275441,0.000275441
917,22948.2,0.05854,0.05371,0.74999,0.99668,0.99944,0.9947,0.94808,0.35036,0.19516,0.80922,0.000271361,0.000271361,0.000271361
918,22973.2,0.05704,0.05115,0.75153,0.99668,0.99946,0.99473,0.94852,0.35034,0.19512,0.80925,0.000267328,0.000267328,0.000267328
919,22998.1,0.05725,0.05209,0.75072,0.99668,0.99947,0.9947,0.94801,0.35029,0.19498,0.80925,0.000263343,0.000263343,0.000263343
920,23023.1,0.05716,0.05231,0.74874,0.99668,0.99948,0.99473,0.94869,0.35042,0.19578,0.80923,0.000259404,0.000259404,0.000259404
921,23047.8,0.05515,0.05161,0.74542,0.99668,0.99949,0.99473,0.94839,0.35049,0.19511,0.8093,0.000255513,0.000255513,0.000255513
922,23072.6,0.05714,0.05229,0.75515,0.99668,0.99951,0.9947,0.94801,0.35039,0.19549,0.8093,0.00025167,0.00025167,0.00025167
923,23097.3,0.05779,0.05222,0.75378,0.99668,0.99951,0.9947,0.94751,0.3503,0.19555,0.80932,0.000247873,0.000247873,0.000247873
924,23122,0.05605,0.05232,0.75361,0.99668,0.99954,0.9947,0.94727,0.35029,0.19574,0.8093,0.000244124,0.000244124,0.000244124
925,23146.9,0.05591,0.05218,0.7472,0.99668,0.99954,0.9947,0.94887,0.35025,0.19573,0.80931,0.000240423,0.000240423,0.000240423
926,23171.7,0.05318,0.05041,0.74992,0.99668,0.99956,0.99473,0.94878,0.35042,0.19573,0.80933,0.000236769,0.000236769,0.000236769
927,23196.5,0.05381,0.05156,0.74922,0.99668,0.99955,0.99473,0.94835,0.35031,0.19581,0.80928,0.000233162,0.000233162,0.000233162
928,23221.4,0.05729,0.05242,0.74826,0.99668,0.99956,0.9947,0.94834,0.35025,0.19601,0.80932,0.000229603,0.000229603,0.000229603
929,23246.3,0.05622,0.05212,0.7511,0.99668,0.99958,0.9947,0.94858,0.35033,0.19672,0.80934,0.000226092,0.000226092,0.000226092
930,23271.2,0.05805,0.05291,0.75034,0.99668,0.9996,0.99473,0.94738,0.35032,0.19645,0.80934,0.000222628,0.000222628,0.000222628
931,23295.9,0.05911,0.05382,0.75177,0.99668,0.99961,0.99473,0.9481,0.3505,0.19658,0.80936,0.000219212,0.000219212,0.000219212
932,23320.7,0.05871,0.05393,0.75121,0.99668,0.99961,0.99473,0.9475,0.35029,0.19651,0.80939,0.000215844,0.000215844,0.000215844
933,23345.4,0.05601,0.05143,0.74721,0.99668,0.99962,0.99473,0.94764,0.35037,0.1964,0.80941,0.000212523,0.000212523,0.000212523
934,23370.3,0.0582,0.05248,0.75611,0.99668,0.99963,0.9947,0.94876,0.35028,0.19663,0.80943,0.00020925,0.00020925,0.00020925
935,23395.4,0.05457,0.05039,0.75049,0.99668,0.99966,0.9947,0.94869,0.3504,0.19688,0.80936,0.000206025,0.000206025,0.000206025
936,23420.3,0.05455,0.04988,0.74933,0.99668,0.99967,0.9947,0.94902,0.35034,0.19679,0.80945,0.000202847,0.000202847,0.000202847
937,23445.3,0.0567,0.0503,0.75303,0.99668,0.99968,0.9947,0.9482,0.35037,0.19753,0.80944,0.000199717,0.000199717,0.000199717
938,23470,0.05279,0.04871,0.74966,0.99668,0.99969,0.99473,0.94875,0.35041,0.19731,0.80944,0.000196636,0.000196636,0.000196636
939,23494.8,0.05389,0.04901,0.75011,0.99668,0.9997,0.9947,0.94925,0.35043,0.19722,0.80945,0.000193602,0.000193602,0.000193602
940,23519.7,0.05457,0.05009,0.74603,0.99668,0.99973,0.99473,0.94882,0.35041,0.19739,0.80945,0.000190616,0.000190616,0.000190616
941,23544.5,0.0524,0.04953,0.74791,0.99668,0.99971,0.9947,0.94836,0.35033,0.19775,0.80947,0.000187678,0.000187678,0.000187678
942,23569.2,0.05525,0.05094,0.75157,0.99668,0.99972,0.99473,0.94944,0.35024,0.19761,0.80946,0.000184788,0.000184788,0.000184788
943,23593.9,0.05216,0.0497,0.75386,0.99668,0.99973,0.99473,0.94765,0.35043,0.19783,0.80947,0.000181946,0.000181946,0.000181946
944,23618.7,0.05318,0.04899,0.74901,0.99668,0.99975,0.99473,0.94849,0.35056,0.19811,0.8095,0.000179152,0.000179152,0.000179152
945,23643.6,0.05261,0.04916,0.75136,0.99668,0.99976,0.99473,0.94885,0.35047,0.19824,0.80949,0.000176407,0.000176407,0.000176407
946,23668.3,0.05299,0.04939,0.74306,0.99668,0.99978,0.9947,0.94777,0.35053,0.19808,0.80955,0.000173709,0.000173709,0.000173709
947,23693.1,0.05317,0.0493,0.75515,0.99668,0.99979,0.9947,0.94857,0.3505,0.19815,0.80951,0.000171059,0.000171059,0.000171059
948,23717.9,0.0542,0.04981,0.75283,0.99668,0.99982,0.9947,0.94845,0.35041,0.19828,0.80954,0.000168458,0.000168458,0.000168458
949,23742.7,0.05392,0.04999,0.7514,0.99668,0.99983,0.9947,0.94829,0.35048,0.19842,0.80957,0.000165905,0.000165905,0.000165905
950,23767.5,0.05286,0.04945,0.75078,0.99668,0.99985,0.9947,0.948,0.35058,0.1981,0.80957,0.0001634,0.0001634,0.0001634
951,23815.1,0.05474,0.05022,0.74983,0.99668,0.99986,0.9947,0.94813,0.3505,0.19878,0.80957,0.000160943,0.000160943,0.000160943
952,23839.6,0.05487,0.04974,0.75307,0.99668,0.99988,0.9947,0.94852,0.35047,0.19836,0.80959,0.000158534,0.000158534,0.000158534
953,23864.3,0.05244,0.04857,0.75003,0.99668,0.99991,0.9947,0.94814,0.35063,0.1985,0.80962,0.000156174,0.000156174,0.000156174
